title,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
Habit,Alexis Jordan,spotify:track:7yJeMgc4uBdgOqRlz9BX7H,0.822,0.725,4.0,-6.726,0.0,0.0862,0.0161,4.11e-05,0.074,0.921,123.993,7yJeMgc4uBdgOqRlz9BX7H,215800.0,4.0
Hush Hush,Alexis Jordan,spotify:track:4tUVqenyWCk0Z8HWcrlfAB,0.774,0.531,7.0,-4.793,0.0,0.035,0.0582,0.0,0.0642,0.549,127.95,4tUVqenyWCk0Z8HWcrlfAB,222440.0,4.0
High Road,Alexis Jordan,spotify:track:3mR2nMyS49O0TPDUwW7TuB,0.798,0.845,0.0,-4.608,1.0,0.0304,0.00829,2.13e-05,0.0636,0.862,110.0,3mR2nMyS49O0TPDUwW7TuB,187160.0,4.0
Shout Shout,Alexis Jordan,spotify:track:21yd5IOTAM97sXNhrTtXc0,0.617,0.789,10.0,-6.721,0.0,0.0434,0.0463,0.0,0.22,0.435,98.49,21yd5IOTAM97sXNhrTtXc0,248333.0,4.0
Laying Around,Alexis Jordan,spotify:track:49IF2UiXIeetqcnhpRsMAp,0.618,0.797,9.0,-5.201,1.0,0.0764,0.0884,0.0,0.0609,0.591,88.008,49IF2UiXIeetqcnhpRsMAp,241827.0,4.0
The Air That I Breathe,Alexis Jordan,spotify:track:0U9SHequM7miq7zA1IHomU,0.726,0.203,1.0,-11.035,1.0,0.0292,0.536,0.0,0.123,0.708,92.007,0U9SHequM7miq7zA1IHomU,245973.0,4.0
Happiness - Dave Audé Mix / Official FIFA Women's World Cup 2011 (TM) Song,"Alexis Jordan, Dave Audé",spotify:track:3w49XgElbCExjnbDk3DO0n,0.584,0.812,8.0,-6.814,1.0,0.0477,0.0192,1.29e-05,0.0804,0.629,127.982,3w49XgElbCExjnbDk3DO0n,203533.0,4.0
Price Tag,"Jessie J, B.o.B",spotify:track:51cx5dKwqWvuh8SILrPOXE,0.632,0.843,5.0,-3.871,1.0,0.188,0.0336,3.42e-06,0.313,0.635,175.001,51cx5dKwqWvuh8SILrPOXE,222293.0,4.0
Nobody's Perfect,Jessie J,spotify:track:3Q2ijvfhPIUOKshQR0gMq1,0.66,0.891,7.0,-3.133,0.0,0.252,0.00263,0.0,0.659,0.689,81.486,3Q2ijvfhPIUOKshQR0gMq1,259867.0,4.0
Abracadabra,Jessie J,spotify:track:5f4YyNHvfwrMDLUMNo5AgF,0.831,0.833,0.0,-4.365,1.0,0.05,0.0414,0.0,0.0369,0.727,104.023,5f4YyNHvfwrMDLUMNo5AgF,230640.0,4.0
"Big White Room - Live At The Scala Theatre, London, 2011",Jessie J,spotify:track:0AMb57kyjCgWGxMx2C9Y9y,0.415,0.329,2.0,-9.282,1.0,0.0404,0.734,0.0,0.721,0.409,136.801,0AMb57kyjCgWGxMx2C9Y9y,329933.0,4.0
Casualty Of Love,Jessie J,spotify:track:28sIMxxJX7OgmwFdcyyZug,0.73,0.481,10.0,-5.845,1.0,0.0494,0.584,0.0,0.0875,0.455,119.997,28sIMxxJX7OgmwFdcyyZug,234720.0,3.0
Rainbow,Jessie J,spotify:track:4bJ3x1SIrvW9sR4mRk3Pzd,0.398,0.92,8.0,-3.451,1.0,0.371,0.0152,2.22e-06,0.321,0.725,173.759,4bJ3x1SIrvW9sR4mRk3Pzd,185613.0,4.0
Who's Laughing Now,Jessie J,spotify:track:5JuPDoVcJwXxSOSmJvbmk7,0.784,0.842,1.0,-4.063,1.0,0.198,0.00384,2.84e-05,0.143,0.467,100.049,5JuPDoVcJwXxSOSmJvbmk7,234880.0,4.0
Do It Like A Dude,Jessie J,spotify:track:0oPUGGU0vU4vRLA5kqZrrD,0.666,0.835,2.0,-3.648,1.0,0.0653,0.0506,0.0,0.334,0.363,140.05,0oPUGGU0vU4vRLA5kqZrrD,195240.0,4.0
Mamma Knows Best,Jessie J,spotify:track:6cxdA8DueVoSVtFw9q9dXl,0.704,0.619,7.0,-3.442,1.0,0.113,0.257,0.0,0.301,0.786,100.129,6cxdA8DueVoSVtFw9q9dXl,195173.0,4.0
L.O.V.E.,Jessie J,spotify:track:3GMg9SSl96Mc5BZyaIldmj,0.549,0.788,7.0,-3.259,1.0,0.147,0.0836,0.0,0.14,0.711,153.525,3GMg9SSl96Mc5BZyaIldmj,230680.0,4.0
Stand Up,Jessie J,spotify:track:7KFM0FBjJ57360IK8lmuCL,0.454,0.752,0.0,-4.097,1.0,0.376,0.0767,0.0,0.386,0.71,162.315,7KFM0FBjJ57360IK8lmuCL,207173.0,4.0
I Need This,Jessie J,spotify:track:3iCFTobevSynNU3LlNA7Hv,0.335,0.711,1.0,-6.902,0.0,0.0625,0.0202,1.62e-06,0.272,0.3,114.065,3iCFTobevSynNU3LlNA7Hv,260947.0,4.0
Who You Are,Jessie J,spotify:track:12LqOhi8cHvVucCsV9XRx4,0.511,0.663,2.0,-3.915,1.0,0.0436,0.0303,4.8e-06,0.261,0.226,135.58,12LqOhi8cHvVucCsV9XRx4,230813.0,4.0
The English Riviera,Metronomy,spotify:track:4wLZfU38Q5nbT71FlWuUzD,0.284,0.255,2.0,-18.162,1.0,0.0364,0.987,0.915,0.371,0.0921,92.734,4wLZfU38Q5nbT71FlWuUzD,37040.0,3.0
We Broke Free,Metronomy,spotify:track:6ntDpqWniuB5HHnW0Wk6Gn,0.624,0.458,1.0,-9.093,0.0,0.0436,0.108,0.798,0.111,0.393,149.92,6ntDpqWniuB5HHnW0Wk6Gn,245787.0,4.0
Everything Goes My Way,Metronomy,spotify:track:67wcAJeaNwGm0fcB4HzzYm,0.864,0.558,2.0,-8.196,0.0,0.0399,0.102,0.00105,0.178,0.544,129.969,67wcAJeaNwGm0fcB4HzzYm,210080.0,4.0
The Look,Metronomy,spotify:track:6zfczP87XO2SxWlQtnjFNa,0.638,0.535,9.0,-7.792,0.0,0.0415,0.623,0.0391,0.0837,0.504,84.947,6zfczP87XO2SxWlQtnjFNa,277653.0,4.0
She Wants,Metronomy,spotify:track:0rrYTqRuvyQYxroWdtNzSX,0.809,0.457,9.0,-7.321,0.0,0.0432,0.201,0.00698,0.135,0.142,125.116,0rrYTqRuvyQYxroWdtNzSX,231387.0,4.0
Trouble,Metronomy,spotify:track:6u9klYiUn3NTSMkQ9unEPD,0.399,0.389,2.0,-10.477,1.0,0.0363,0.0523,0.107,0.0957,0.137,110.106,6u9klYiUn3NTSMkQ9unEPD,286240.0,3.0
The Bay,Metronomy,spotify:track:2akjLHnHjDGsgqxuf48VYs,0.803,0.47,6.0,-7.232,0.0,0.0387,0.587,0.091,0.0723,0.887,121.226,2akjLHnHjDGsgqxuf48VYs,290173.0,4.0
Loving Arm,Metronomy,spotify:track:57vZDVEWg5qDwqC08Xi7Cv,0.792,0.394,4.0,-12.271,0.0,0.21,0.942,0.732,0.122,0.367,107.624,57vZDVEWg5qDwqC08Xi7Cv,211133.0,4.0
Corinne,Metronomy,spotify:track:6guXQ9rHmOofkqp8uHYO8r,0.906,0.532,3.0,-8.873,0.0,0.0457,0.235,0.898,0.115,0.819,139.986,6guXQ9rHmOofkqp8uHYO8r,196040.0,4.0
Some Written,Metronomy,spotify:track:5uWL9hm02b0Wt3wDh0SvDv,0.699,0.378,8.0,-12.083,1.0,0.0484,0.658,0.915,0.263,0.715,152.006,5uWL9hm02b0Wt3wDh0SvDv,363333.0,4.0
Love Underlined,Metronomy,spotify:track:0A45qiGiGMK3ZB69Iz4KR3,0.689,0.679,8.0,-10.673,1.0,0.0407,0.0161,0.894,0.0985,0.556,134.945,0A45qiGiGMK3ZB69Iz4KR3,357973.0,4.0
Intro,M83,spotify:track:7w0FV6ViNDZFy9Mu90sQzl,0.41,0.765,6.0,-6.788,1.0,0.0319,0.00109,7e-05,0.112,0.0381,105.013,7w0FV6ViNDZFy9Mu90sQzl,322760.0,4.0
Midnight City,M83,spotify:track:6GyFP1nfCDB8lbD2bG0Hq9,0.507,0.729,11.0,-5.399,0.0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,6GyFP1nfCDB8lbD2bG0Hq9,243960.0,4.0
Reunion,M83,spotify:track:6vi4I2vZkN5mDePmVSSVTq,0.427,0.823,7.0,-4.997,1.0,0.0466,6e-05,0.000129,0.127,0.311,124.024,6vi4I2vZkN5mDePmVSSVTq,235387.0,4.0
Where the Boats Go,M83,spotify:track:1wDmpfDEpw9DJhGShl072X,0.137,0.068,11.0,-14.839,1.0,0.037,0.0194,0.918,0.135,0.038,141.11,1wDmpfDEpw9DJhGShl072X,106213.0,3.0
Wait,M83,spotify:track:01Q3OyB05mLgH01fpdAMPP,0.426,0.228,2.0,-10.552,1.0,0.0322,0.198,0.13,0.0832,0.0822,147.994,01Q3OyB05mLgH01fpdAMPP,343253.0,4.0
Raconte-moi une histoire,M83,spotify:track:5XxPNwAKZs23TVXuawexSh,0.55,0.709,10.0,-7.251,1.0,0.0348,0.0428,0.0287,0.359,0.258,90.572,5XxPNwAKZs23TVXuawexSh,244093.0,4.0
Train to Pluton,M83,spotify:track:7jLN8xpoexvJjCKO9VhSzW,0.494,0.808,0.0,-13.203,1.0,0.0447,0.945,0.88,0.622,0.499,107.085,7jLN8xpoexvJjCKO9VhSzW,75587.0,3.0
Claudia Lewis,M83,spotify:track:1zC7e7i2c1OTHj6NbYqTyw,0.44,0.93,0.0,-4.333,1.0,0.0727,0.00181,0.00737,0.395,0.358,107.288,1zC7e7i2c1OTHj6NbYqTyw,271720.0,4.0
This Bright Flash,M83,spotify:track:498rJ13u7pBsT7datcqL8Q,0.189,0.701,7.0,-6.271,1.0,0.0476,0.000366,0.551,0.108,0.0385,55.144,498rJ13u7pBsT7datcqL8Q,144027.0,3.0
When Will You Come Home?,M83,spotify:track:3prf9OlkCwa8z0YizwWaAh,0.239,0.12,6.0,-21.416,1.0,0.0489,0.996,0.98,0.0937,0.0334,71.787,3prf9OlkCwa8z0YizwWaAh,83600.0,4.0
"Soon, My Friend",M83,spotify:track:0QeCFOaiPwWAPHCKde6FzF,0.398,0.386,5.0,-12.033,1.0,0.03,0.546,0.0221,0.347,0.0955,106.551,0QeCFOaiPwWAPHCKde6FzF,189293.0,4.0
My Tears Are Becoming a Sea,M83,spotify:track:08wnOyN1wyMaNrup3m353f,0.162,0.353,8.0,-11.286,0.0,0.0509,0.0993,0.274,0.575,0.0551,110.76,08wnOyN1wyMaNrup3m353f,151827.0,1.0
New Map,M83,spotify:track:5N98oITo8RFhEWClABOjH0,0.294,0.801,9.0,-5.831,1.0,0.0545,0.000483,0.0621,0.0967,0.204,162.702,5N98oITo8RFhEWClABOjH0,262747.0,4.0
Ok Pal,M83,spotify:track:7BiT2zF9l4QdO7EVkYFOLt,0.531,0.896,6.0,-4.678,1.0,0.0543,0.0057,4.34e-05,0.103,0.211,105.983,7BiT2zF9l4QdO7EVkYFOLt,238120.0,4.0
Another Wave from You,M83,spotify:track:4of6AtaKQqUhUbM9mO54NQ,0.25,0.174,1.0,-11.762,1.0,0.0451,0.437,0.215,0.1,0.0303,86.876,4of6AtaKQqUhUbM9mO54NQ,113773.0,4.0
Splendor,M83,spotify:track:17iTW9OVhmLLdC0Cco9eka,0.318,0.185,2.0,-11.228,1.0,0.031,0.937,0.777,0.0924,0.127,64.936,17iTW9OVhmLLdC0Cco9eka,307587.0,4.0
"Year One, One Ufo",M83,spotify:track:0V7jai0S8qfsQ4cLUHi2S8,0.408,0.899,9.0,-6.766,1.0,0.0457,3.98e-05,0.745,0.147,0.335,147.052,0V7jai0S8qfsQ4cLUHi2S8,197693.0,4.0
Fountains,M83,spotify:track:1uavAPE03GLMNm3f6ZBA7B,0.233,0.336,6.0,-13.056,1.0,0.0391,0.879,0.952,0.15,0.0808,117.001,1uavAPE03GLMNm3f6ZBA7B,81640.0,4.0
Steve Mcqueen,M83,spotify:track:5Nsni3dIhTTSyowgdHtVWC,0.402,0.846,11.0,-6.78,0.0,0.0397,3.78e-05,0.0694,0.423,0.39,141.989,5Nsni3dIhTTSyowgdHtVWC,228773.0,4.0
Echoes of Mine,M83,spotify:track:77fXXOt3Zb2MvIDf46Dk43,0.189,0.464,7.0,-10.327,1.0,0.061,0.0382,0.63,0.333,0.193,104.75,77fXXOt3Zb2MvIDf46Dk43,219667.0,4.0
Klaus I Love You,M83,spotify:track:08ZqcYs60VSGlGGpc8zDOP,0.431,0.759,6.0,-9.695,0.0,0.0426,1.82e-05,0.228,0.294,0.0343,117.151,08ZqcYs60VSGlGGpc8zDOP,104533.0,4.0
Outro,M83,spotify:track:1s9i7W8zx7Nxx78MUIsvjV,0.162,0.256,2.0,-11.296,1.0,0.0346,0.0332,0.0923,0.0621,0.0784,108.893,1s9i7W8zx7Nxx78MUIsvjV,247027.0,4.0
Heatwave,SBTRKT,spotify:track:7yW6M2vLDOQHpuQCQ9muCv,0.521,0.789,9.0,-9.334,0.0,0.0408,0.0134,0.895,0.243,0.104,159.931,7yW6M2vLDOQHpuQCQ9muCv,173547.0,4.0
Hold On,"SBTRKT, Sampha",spotify:track:3vlVbJmvSm3x5Hqmnzh8HI,0.768,0.393,0.0,-11.737,1.0,0.0399,0.229,0.375,0.0923,0.442,131.989,3vlVbJmvSm3x5Hqmnzh8HI,206600.0,5.0
Wildfire,"SBTRKT, Little Dragon",spotify:track:2WMRd3xAb9FwXopCRNWDq1,0.835,0.481,0.0,-7.188,0.0,0.387,0.0308,0.000501,0.0896,0.34,139.581,2WMRd3xAb9FwXopCRNWDq1,201000.0,4.0
Sanctuary,"SBTRKT, Jessie Ware, Sampha",spotify:track:6wWjiM0dGME9srg7xRH98A,0.653,0.899,2.0,-7.421,1.0,0.0487,0.00443,0.0194,0.268,0.174,133.469,6wWjiM0dGME9srg7xRH98A,231680.0,4.0
Trials of the Past,"SBTRKT, Sampha",spotify:track:0SGccA9exVTuzQY7jwbASF,0.736,0.551,4.0,-6.839,0.0,0.17,0.291,0.00773,0.111,0.165,78.029,0SGccA9exVTuzQY7jwbASF,264120.0,4.0
Right Thing to Do,"SBTRKT, Jessie Ware",spotify:track:7eXESEtK5e9gDz7jLyOVDb,0.779,0.683,7.0,-8.47,1.0,0.04,0.00864,0.796,0.137,0.516,134.986,7eXESEtK5e9gDz7jLyOVDb,202573.0,4.0
Something Goes Right,"SBTRKT, Sampha",spotify:track:2CeFP3pggzhuzZB9rLMHYW,0.725,0.775,5.0,-6.694,0.0,0.102,0.0279,0.588,0.0969,0.329,145.979,2CeFP3pggzhuzZB9rLMHYW,299853.0,4.0
Pharaohs,"SBTRKT, Roses Gabor",spotify:track:3Ve96alMjeaChfLbszJoKZ,0.795,0.578,5.0,-8.507,0.0,0.0569,0.00983,0.743,0.115,0.638,127.014,3Ve96alMjeaChfLbszJoKZ,218147.0,4.0
Ready Set Loop,SBTRKT,spotify:track:1oF04udhVMOHyCjpkHMXSb,0.471,0.724,1.0,-9.569,0.0,0.0572,0.000698,0.118,0.114,0.255,142.808,1oF04udhVMOHyCjpkHMXSb,186013.0,4.0
Never Never,"SBTRKT, Sampha",spotify:track:6ttNSzoCalhgsJhXHiE7tX,0.671,0.604,8.0,-8.066,0.0,0.146,0.174,0.000929,0.0961,0.555,149.927,6ttNSzoCalhgsJhXHiE7tX,237013.0,4.0
Go Bang,SBTRKT,spotify:track:4YieaHATpFhQOTRbEAOXGp,0.705,0.559,0.0,-11.197,1.0,0.0646,0.0107,0.78,0.112,0.354,134.014,4YieaHATpFhQOTRbEAOXGp,211800.0,4.0
Living Like I Do,"SBTRKT, Sampha",spotify:track:4sBWHMlcYJ3mIlCanwPF9k,0.768,0.57,1.0,-8.825,1.0,0.0971,0.0207,0.0141,0.106,0.407,135.039,4sBWHMlcYJ3mIlCanwPF9k,173320.0,4.0
Over My Dead Body,Drake,spotify:track:4OCusiRJHGimSzmo4KEP7q,0.489,0.57,1.0,-10.291,1.0,0.306,0.759,2.1e-06,0.179,0.584,185.516,4OCusiRJHGimSzmo4KEP7q,272573.0,4.0
Shot For Me,Drake,spotify:track:5WL9cWw3hEWaNf0J49YjEN,0.566,0.465,2.0,-11.714,1.0,0.235,0.0555,0.0,0.567,0.177,143.015,5WL9cWw3hEWaNf0J49YjEN,224720.0,4.0
Headlines,Drake,spotify:track:1Bavcv9bGQREXDhrm2QBIX,0.636,0.566,6.0,-7.16,0.0,0.106,0.365,0.000353,0.0917,0.425,151.894,1Bavcv9bGQREXDhrm2QBIX,235987.0,4.0
Crew Love,"Drake, The Weeknd",spotify:track:6ZPtdyX2AyEILo48Q6K3uG,0.418,0.546,0.0,-9.057,0.0,0.238,0.227,0.0,0.229,0.294,160.152,6ZPtdyX2AyEILo48Q6K3uG,208813.0,4.0
Take Care,"Drake, Rihanna",spotify:track:4ZJnHUUbOeavzCtiwjI0lc,0.629,0.515,0.0,-10.358,0.0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,4ZJnHUUbOeavzCtiwjI0lc,277387.0,4.0
Marvins Room,Drake,spotify:track:65FARUnkL6FJlhsBQqMWZp,0.492,0.26,9.0,-17.341,0.0,0.0921,0.646,0.00178,0.0705,0.312,111.519,65FARUnkL6FJlhsBQqMWZp,347227.0,5.0
Buried Alive Interlude,"Drake, Kendrick Lamar",spotify:track:5A7VjjhrQwBnHR31i5W1Wv,0.711,0.543,0.0,-12.692,1.0,0.112,0.412,0.0,0.505,0.801,102.01,5A7VjjhrQwBnHR31i5W1Wv,150960.0,4.0
Under Ground Kings,Drake,spotify:track:341El6Z12OUvbkmzyJBjmZ,0.487,0.712,8.0,-7.323,1.0,0.27,5.2e-05,0.0,0.198,0.397,156.209,341El6Z12OUvbkmzyJBjmZ,212613.0,4.0
We'll Be Fine,"Drake, Birdman",spotify:track:77aA7V69QQ5SOz6clIPfSj,0.386,0.488,6.0,-7.303,0.0,0.422,0.00171,0.0,0.64,0.217,193.178,77aA7V69QQ5SOz6clIPfSj,247933.0,4.0
Make Me Proud,"Drake, Nicki Minaj",spotify:track:6YSmcf6KxMHYATklFWysEW,0.681,0.491,1.0,-10.119,1.0,0.146,0.00314,0.000115,0.151,0.353,131.886,6YSmcf6KxMHYATklFWysEW,219907.0,4.0
Lord Knows,"Drake, Rick Ross",spotify:track:700vqkm6IwgK72yfYj4taI,0.417,0.887,5.0,-5.551,0.0,0.367,0.0786,0.0,0.834,0.303,167.579,700vqkm6IwgK72yfYj4taI,307640.0,4.0
Cameras / Good Ones Go Interlude - Medley,Drake,spotify:track:1JRHPkBZ1iHt001sxjphrz,0.441,0.403,2.0,-11.18,0.0,0.147,0.255,1.27e-05,0.13,0.158,139.92,1JRHPkBZ1iHt001sxjphrz,434947.0,4.0
Doing It Wrong,Drake,spotify:track:1WNWn91dWoEttxbo6lZTm3,0.398,0.162,6.0,-15.699,0.0,0.0441,0.857,0.000103,0.102,0.124,69.608,1WNWn91dWoEttxbo6lZTm3,265133.0,3.0
The Real Her,"Drake, Lil Wayne, André 3000",spotify:track:1v9eEELZIyo5Z2Izalk0R4,0.567,0.309,8.0,-14.254,1.0,0.385,0.166,0.0,0.12,0.509,65.041,1v9eEELZIyo5Z2Izalk0R4,321080.0,4.0
Look What You've Done,Drake,spotify:track:7IwqovGSxk8lZnG8z1jrW2,0.495,0.351,3.0,-14.669,0.0,0.34,0.485,0.0,0.0967,0.271,134.369,7IwqovGSxk8lZnG8z1jrW2,301960.0,4.0
HYFR (Hell Ya Fucking Right),"Drake, Lil Wayne",spotify:track:3fQhC8pMGwreADiY5VT3qp,0.444,0.627,7.0,-8.744,0.0,0.252,0.123,0.0,0.0795,0.359,98.21,3fQhC8pMGwreADiY5VT3qp,206627.0,3.0
Practice,Drake,spotify:track:6391cUPODf6ipLYmpVnDXi,0.446,0.239,1.0,-15.327,1.0,0.0876,0.574,7.76e-05,0.12,0.31,104.675,6391cUPODf6ipLYmpVnDXi,237733.0,4.0
The Ride,Drake,spotify:track:4Ja0ggXyXQ7A40b68jtmTa,0.556,0.702,0.0,-10.079,0.0,0.205,0.517,0.0,0.342,0.793,155.948,4Ja0ggXyXQ7A40b68jtmTa,351013.0,4.0
The One That Got Away,"Katy Perry, B.o.B",spotify:track:0YdcjSwXRXuGOkIW5sjJWE,0.722,0.862,4.0,-3.27,1.0,0.0415,0.0118,0.0,0.081,0.634,133.988,0YdcjSwXRXuGOkIW5sjJWE,262000.0,4.0
1+1,Beyoncé,spotify:track:5cYc30W2niwnHTEx4j5Ppw,0.303,0.384,6.0,-7.342,1.0,0.0339,0.381,5.14e-06,0.0661,0.261,63.345,5cYc30W2niwnHTEx4j5Ppw,273880.0,5.0
I Care,Beyoncé,spotify:track:4IIwmXmReHyD8rsxkz2FV2,0.371,0.84,0.0,-6.021,1.0,0.292,0.284,4.79e-06,0.135,0.228,86.934,4IIwmXmReHyD8rsxkz2FV2,239467.0,4.0
I Miss You,Beyoncé,spotify:track:65ppuGmnSm0TH69Mwl9pGd,0.718,0.523,6.0,-7.181,1.0,0.199,0.352,0.00314,0.0909,0.835,167.963,65ppuGmnSm0TH69Mwl9pGd,179067.0,4.0
Best Thing I Never Had,Beyoncé,spotify:track:5OrX4PR74Ttezdj5soO1BV,0.545,0.649,6.0,-4.062,1.0,0.0324,0.143,1.57e-05,0.0894,0.297,99.099,5OrX4PR74Ttezdj5soO1BV,253747.0,4.0
Party (feat. André 3000),"Beyoncé, André 3000",spotify:track:5rJsYzKWZpdZwrS4Yj7U9A,0.648,0.593,10.0,-6.267,1.0,0.0506,0.0188,0.0,0.169,0.712,160.979,5rJsYzKWZpdZwrS4Yj7U9A,245480.0,4.0
Rather Die Young,Beyoncé,spotify:track:5jbxpNOu6YwrglggywryZS,0.628,0.665,4.0,-6.626,1.0,0.112,0.158,0.00278,0.177,0.447,72.032,5jbxpNOu6YwrglggywryZS,222480.0,4.0
Start Over,Beyoncé,spotify:track:6TlpkdGIik8gUGCe100S0x,0.474,0.797,6.0,-4.541,0.0,0.191,0.193,6.2e-06,0.322,0.398,150.006,6TlpkdGIik8gUGCe100S0x,199107.0,4.0
Love On Top,Beyoncé,spotify:track:3xjr8NSgMbkcAEdVZgdui0,0.652,0.749,0.0,-5.248,1.0,0.0886,0.0848,0.0,0.604,0.651,94.103,3xjr8NSgMbkcAEdVZgdui0,267413.0,4.0
Countdown,Beyoncé,spotify:track:7nAeBxnvQYT01pzDnsiL3p,0.665,0.787,5.0,-5.73,1.0,0.151,0.308,0.0,0.219,0.699,167.349,7nAeBxnvQYT01pzDnsiL3p,212147.0,4.0
End of Time,Beyoncé,spotify:track:5h83UxHiGPAXDrLMymYtAp,0.711,0.811,6.0,-7.503,0.0,0.219,0.0328,0.000517,0.0649,0.785,117.999,5h83UxHiGPAXDrLMymYtAp,223987.0,4.0
I Was Here,Beyoncé,spotify:track:3RKDC2Fv4RP97s45xcNveP,0.51,0.627,7.0,-6.59,1.0,0.0336,0.431,0.0,0.0927,0.234,110.992,3RKDC2Fv4RP97s45xcNveP,239213.0,3.0
Run the World (Girls),Beyoncé,spotify:track:7EdEUnekGCkChJzJyGp6TB,0.733,0.899,0.0,-4.237,1.0,0.143,0.00496,4.72e-05,0.372,0.76,127.086,7EdEUnekGCkChJzJyGp6TB,236093.0,4.0
Sundog,Niki & The Dove,spotify:track:2QbwDFyxeeBERU6azCjavt,0.114,0.355,0.0,-14.456,0.0,0.0329,0.858,0.882,0.468,0.146,81.742,2QbwDFyxeeBERU6azCjavt,57627.0,4.0
The Drummer,Niki & The Dove,spotify:track:2fdd8iyuaGO2kruHrNZgwv,0.663,0.724,10.0,-7.739,0.0,0.0611,0.0011,0.0365,0.278,0.624,124.972,2fdd8iyuaGO2kruHrNZgwv,232853.0,4.0
Last Night,Niki & The Dove,spotify:track:4HkSWdzuezsnYgi6OnFUtJ,0.784,0.539,7.0,-8.374,1.0,0.056,0.0805,0.0799,0.128,0.367,89.953,4HkSWdzuezsnYgi6OnFUtJ,200387.0,4.0
Mother Protect,Niki & The Dove,spotify:track:4rzv7y3eKLVoT7sg4rACAE,0.707,0.777,1.0,-8.62,0.0,0.06,0.00261,0.486,0.0824,0.198,107.931,4rzv7y3eKLVoT7sg4rACAE,301427.0,4.0
The Breath of the World,Niki & The Dove,spotify:track:39TaIxGeocZB2Q96ZkK04k,0.286,0.455,2.0,-13.948,1.0,0.0474,0.805,0.808,0.0974,0.414,118.227,39TaIxGeocZB2Q96ZkK04k,86400.0,5.0
Manon,Niki & The Dove,spotify:track:7jyowSHrgQWs2xHVCwLlQL,0.563,0.684,0.0,-9.537,1.0,0.0561,0.74,0.522,0.178,0.35,123.942,7jyowSHrgQWs2xHVCwLlQL,285627.0,4.0
The Birth of the Sun,Niki & The Dove,spotify:track:3YFIjiLP6SxxKmYHtXmuv3,0.0896,0.171,0.0,-19.627,1.0,0.0379,0.909,0.136,0.196,0.0358,173.827,3YFIjiLP6SxxKmYHtXmuv3,199547.0,4.0
"Sail Away, Player",Jennie Abrahamson,spotify:track:7HQIGHWPtTVJlrqMTWczBE,0.493,0.156,4.0,-14.757,0.0,0.0329,0.978,0.814,0.122,0.236,132.447,7HQIGHWPtTVJlrqMTWczBE,65507.0,3.0
Wolf Hour,Jennie Abrahamson,spotify:track:36Tv2aSQlfezKXIIDCbDEd,0.444,0.733,2.0,-4.784,1.0,0.047,0.399,0.052,0.0577,0.313,133.183,36Tv2aSQlfezKXIIDCbDEd,231947.0,4.0
Hard to come by,Jennie Abrahamson,spotify:track:3ChT8p0GXkVMUVsOGoXIPc,0.72,0.746,6.0,-2.956,0.0,0.0485,0.672,0.000241,0.143,0.566,122.933,3ChT8p0GXkVMUVsOGoXIPc,229573.0,4.0
Running,Jennie Abrahamson,spotify:track:51OMMLM7Apli2fRRHlKhSm,0.517,0.624,3.0,-5.831,1.0,0.0369,0.915,0.0344,0.124,0.274,75.013,51OMMLM7Apli2fRRHlKhSm,243493.0,4.0
Give it up,Jennie Abrahamson,spotify:track:0F08AuKEca4TPXt7XfKaXU,0.538,0.48,5.0,-7.358,1.0,0.0345,0.363,0.208,0.108,0.169,115.945,0F08AuKEca4TPXt7XfKaXU,241800.0,4.0
Raphael,Jennie Abrahamson,spotify:track:4j80jX1WRGfnuezYQK1jE4,0.563,0.503,11.0,-6.903,1.0,0.0292,0.733,0.000193,0.141,0.168,106.822,4j80jX1WRGfnuezYQK1jE4,297747.0,4.0
She don't lie,Jennie Abrahamson,spotify:track:2w9DxQvmuzBnY3gKllEuy4,0.762,0.775,5.0,-5.321,1.0,0.0333,0.315,0.0181,0.132,0.739,127.956,2w9DxQvmuzBnY3gKllEuy4,287507.0,4.0
Hole in you,"Jennie Abrahamson, Adam Olenius",spotify:track:3LF0BIK3SzynJdRILl11TU,0.553,0.567,1.0,-7.886,0.0,0.0362,0.66,0.0119,0.134,0.185,111.578,3LF0BIK3SzynJdRILl11TU,304840.0,4.0
FF,Jennie Abrahamson,spotify:track:7raIFA9qatBVPg2uLUrdL6,0.338,0.0862,5.0,-13.428,1.0,0.0331,0.972,0.056,0.095,0.106,106.551,7raIFA9qatBVPg2uLUrdL6,207280.0,4.0
Crash,Jennie Abrahamson,spotify:track:5xheuNaFH0tf6M6nP8y3Ar,0.558,0.739,8.0,-5.671,0.0,0.0354,0.27,0.53,0.153,0.481,126.561,5xheuNaFH0tf6M6nP8y3Ar,239133.0,4.0
A better,Jennie Abrahamson,spotify:track:3zAiqwHOYpOXkzpLIE59Sm,0.457,0.605,9.0,-4.099,0.0,0.0315,0.467,0.00402,0.11,0.326,165.597,3zAiqwHOYpOXkzpLIE59Sm,292667.0,3.0
